operateur,annee,filiere,consor,code_commune,libelle_commune,code_departement,id_filiere,consototale
Enedis,"2018",Electricité,"1037.53455375169","09106",Dreuilhe,"09","100","1795.6697952674988"
Enedis,"2018",Electricité,"1977.70204232289","09107",Dun,"09","100","2243.6571598533283"
Enedis,"2018",Electricité,"235.343503896161","09110",Encourtiech,"09","100","435.996112110748"
Enedis,"2018",Electricité,"857.805237871187","09111",Engomer,"09","100","2702.3122466767654"
Enedis,"2018",Electricité,"313.7670198518","09114",Erp,"09","100","358.7303145143591"
Enedis,"2018",Electricité,"425.588246531932","09115",Esclagne,"09","100","425.588246531932"
Enedis,"2018",Electricité,"910.497648591642","09120",Fabas,"09","100","1349.1387609682488"
Enedis,"2018",Electricité,"288.171417978204","09123",Fornex,"09","100","650.2359629198659"
Enedis,"2018",Electricité,"1012.6783672247","09128",Gajan,"09","100","1059.6692049259448"
Enedis,"2018",Electricité,"95.5943755462028","09133",Génat,"09","100","95.5943755462028"
Enedis,"2018",Electricité,"476.998095192764","09137",Gudas,"09","100","530.1781304538325"
Enedis,"2018",Electricité,"182.103108712656","09143",Illier-et-Laramade,"09","100","203.92029764409568"
Enedis,"2018",Electricité,"825.008385369188","09145",Les Issards,"09","100","874.0615042200349"
Enedis,"2018",Electricité,"393.216473166736","09148",Lacave,"09","100","430.3448275697603"
Enedis,"2018",Electricité,"722.834749096109","09149",Lacourt,"09","100","974.1598605801553"
Enedis,"2018",Electricité,"82.9189434903637","09152",Lapège,"09","100","82.9189434903637"
Enedis,"2018",Electricité,"72.6739143143089","09156",Larnat,"09","100","72.6739143143089"
Enedis,"2018",Electricité,"647.317882758388","09158",Lasserre,"09","100","726.6297282587152"
Enedis,"2018",Electricité,"15261.7172054659","09160",Lavelanet,"09","100","30455.528429683185"
Enedis,"2018",Electricité,"116.379470864574","09162",Lercoul,"09","100","205.0711309557717"
Enedis,"2018",Electricité,"183.890568434199","09163",Lescousse,"09","100","238.7679016012413"
Enedis,"2018",Electricité,"1274.15862378563","09164",Lescure,"09","100","1637.972287021416"
Enedis,"2018",Electricité,"6462.38433085351","09167",Lézat-sur-Lèze,"09","100","10887.6352992534"
Enedis,"2018",Electricité,"934.193466921295","09174",Loubières,"09","100","1143.421534917834"
Enedis,"2018",Electricité,"1372.88789498349","09176",Luzenac,"09","100","2916.7276784938617"
Enedis,"2018",Electricité,"601.654002993834","09177",Madière,"09","100","631.5639705122371"
Enedis,"2018",Electricité,"1057.86110165286","09187",Mercenac,"09","100","1211.3102446419712"
Enedis,"2018",Electricité,"633.863228807262","09192",Miglos,"09","100","766.361196591011"
Enedis,"2018",Electricité,"9992.82683245295","09194",Mirepoix,"09","100","19024.489073691057"
Enedis,"2018",Electricité,"77.0821570703084","09196",Montagagne,"09","100","77.0821570703084"
Enedis,"2018",Electricité,"172.11689229439","09197",Montaillou,"09","100","172.11689229439"
Enedis,"2018",Electricité,"237.820016121812","09200",Montbel,"09","100","537.0785692128934"
Enedis,"2018",Electricité,"555.964290925389","09203",Montels,"09","100","555.964290925389"
Enedis,"2018",Electricité,"170.58419636417","09205",Montfa,"09","100","181.0301555017314"
Enedis,"2018",Electricité,"2598.01192237413","09206",Montferrier,"09","100","4246.1995625926775"
Enedis,"2018",Electricité,"1385.57277259815","09210",Montoulieu,"09","100","1588.0367753586995"
Enedis,"2018",Electricité,"698.53864507106","09213",Moulin-Neuf,"09","100","749.7554487214076"
Enedis,"2018",Electricité,"398.186724098913","09215",Nalzen,"09","100","465.86014002697175"
Enedis,"2018",Electricité,"505.510226168406","09218",Orgeix,"09","100","654.2658214048048"
Enedis,"2018",Electricité,"883.701373085161","09220",Orlu,"09","100","1841.920271279035"
Enedis,"2018",Electricité,"33608.7780374035","09225",Pamiers,"09","100","87130.71289950045"
Enedis,"2018",Electricité,"638.917117622872","09227",Péreille,"09","100","638.917117622872"
Enedis,"2018",Electricité,"358.113888941182","09230",Le Pla,"09","100","471.76789741536146"
Enedis,"2018",Electricité,"316.267369635817","09232",Prades,"09","100","509.41731541784895"
Enedis,"2018",Electricité,"2033.2769529879","09235",Prat-Bonrepaux,"09","100","3001.8260700104915"
Enedis,"2018",Electricité,"1317.88564702808","09236",Prayols,"09","100","1534.236629797691"
Enedis,"2018",Electricité,"2108.40500258287","09244",Rieucros,"09","100","2436.39340627133"
Enedis,"2018",Electricité,"3698.50330394946","09245",Rieux-de-Pelleport,"09","100","4024.1282604850426"
Enedis,"2018",Electricité,"531.830839650584","09251",Roumengoux,"09","100","663.3318677782802"
Enedis,"2018",Electricité,"834.550672378717","09254",Saint-Amadou,"09","100","961.8918404648067"
Enedis,"2018",Electricité,"129.000015947864","09263",Saint-Jean-du-Castillonnais,"09","100","129.000015947864"
Enedis,"2018",Electricité,"3350.54666428348","09264",Saint-Jean-de-Verges,"09","100","11539.911628075643"
Enedis,"2018",Electricité,"551.177305730208","09267",Saint-Lary,"09","100","632.2902216041903"
Enedis,"2018",Electricité,"3232.87486094773","09268",Saint-Lizier,"09","100","13686.28156178141"
Enedis,"2018",Electricité,"2139.36837588721","09277",Saint-Ybars,"09","100","2640.868381577613"
Enedis,"2018",Electricité,"333.099629584048","09281",Sautel,"09","100","404.9447748382647"
Enedis,"2018",Electricité,"2659.30794115621","09285",Seix,"09","100","4350.4453657824815"
Enedis,"2018",Electricité,"415.283557738491","09298",Sorgeat,"09","100","552.528233054994"
Enedis,"2018",Electricité,"495.089589807055","09300",Soula,"09","100","495.089589807055"
Enedis,"2018",Electricité,"1234.2947908641","09301",Soulan,"09","100","1336.373465557122"
Enedis,"2018",Electricité,"939.563271978863","09305",Tabre,"09","100","1307.376751956958"
Enedis,"2018",Electricité,"445.161321074061","09306",Tarascon-sur-Ariège,"09","100","816.23906496971"
Enedis,"2018",Electricité,"508.505402556341","09309",Teilhet,"09","100","757.6501076041509"
Enedis,"2018",Electricité,"122.825270681765","09310",Thouars-sur-Arize,"09","100","216.7793906284319"
Enedis,"2018",Electricité,"9347.02037753326","09312",La Tour-du-Crieu,"09","100","11680.32229636197"
Enedis,"2018",Electricité,"397.487930141806","09313",Tourtouse,"09","100","466.75025014194864"
Enedis,"2018",Electricité,"226.682293193684","09319",Unzent,"09","100","236.00329319370022"
Enedis,"2018",Electricité,"148.861173308907","09320",Urs,"09","100","152.532173308907"
Enedis,"2018",Electricité,"2415.42232678485","09322",Ustou,"09","100","4313.77853707789"
Enedis,"2018",Electricité,"111.199772499252","09330",Vernaux,"09","100","111.199772499252"
Enedis,"2018",Electricité,"6335.65495117992","09332",Verniolle,"09","100","15612.196531698335"
Enedis,"2018",Electricité,"145.504074995107","09335",Villeneuve,"09","100","145.504074995107"
Enedis,"2018",Electricité,"2968.46862753985","09336",Villeneuve-d'Olmes,"09","100","4611.7194087708685"
Enedis,"2018",Electricité,"694.773710492666","09342",Sainte-Suzanne,"09","100","834.3112592110191"
TIGF,"2017",Gaz,"0.0","09225",Pamiers,"09","200","123570.87"
TIGF,"2017",Gaz,"0.0","09331",Le Vernet,"09","200","4102.63"
Régie d'électricité de Saint-Quirc,"2016",Electricité,"418.13","09147",Labatut,"09","100","466.48"
Régie municipale d'électricité de l'Hospitalet Près L'Andorre,"2016",Electricité,"290.0","09139",L'Hospitalet-près-l'Andorre,"09","100","787.0"
Régie municipale d'électricité de Mercus,"2016",Electricité,"2292.0","09188",Mercus-Garrabet,"09","100","3052.0"
Régie municipale d'électricité de Merens les Vals,"2016",Electricité,"878.0","09189",Mérens-les-Vals,"09","100","1168.0"
Régie municipale d'électricité de Vicdessos,"2016",Electricité,"2417.0","09334",Val-de-Sos,"09","100","2417.0"
RTE,"2016",Electricité,"0.0","09122",Foix,"09","100","2149.75"
RTE,"2016",Electricité,"0.0","09139",L'Hospitalet-près-l'Andorre,"09","100","1512.24"
RTE,"2016",Electricité,"0.0","09188",Mercus-Garrabet,"09","100","6762.05"
RTE,"2016",Electricité,"0.0","09240",Quié,"09","100","5626.22"
Enedis,"2015",Electricité,"2143.52","09002",Aigues-Vives,"09","100","2163.53"
Enedis,"2015",Electricité,"1368.75","09003",L'Aiguillon,"09","100","1368.75"
Enedis,"2015",Electricité,"137.53","09011",Antras,"09","100","137.53"
Enedis,"2015",Electricité,"92.05","09012",Appy,"09","100","92.05"
Enedis,"2015",Electricité,"2726.38","09030",Auzat,"09","100","5274.3"
Enedis,"2015",Electricité,"12839.24","09032",Ax-les-Thermes,"09","100","23781.44"
Enedis,"2015",Electricité,"491.09","09044",Baulou,"09","100","491.09"
Enedis,"2015",Electricité,"4241.18","09047",Bélesta,"09","100","5892.9400000000005"
Enedis,"2015",Electricité,"627.1","09049",Bénac,"09","100","657.64"
Enedis,"2015",Electricité,"1155.96","09054",Betchat,"09","100","1155.96"
Enedis,"2015",Electricité,"968.93","09057",Biert,"09","100","968.93"
Enedis,"2015",Electricité,"502.9","09059",Bonac-Irazein,"09","100","502.9"
Enedis,"2015",Electricité,"2822.04","09060",Bonnac,"09","100","2979.31"
Enedis,"2015",Electricité,"379.71","09063",Le Bosc,"09","100","414.41999999999996"
Enedis,"2015",Electricité,"2255.51","09066",Brassac,"09","100","2255.51"
Enedis,"2015",Electricité,"532.14","09073",Camarade,"09","100","532.14"
Enedis,"2015",Electricité,"336.27","09078",Carcanières,"09","100","434.83"
Enedis,"2015",Electricité,"2737.7","09079",Carla-Bayle,"09","100","3603.3799999999997"
Enedis,"2015",Electricité,"61.21","09088",Caychax,"09","100","61.21"
Enedis,"2015",Electricité,"436.26","09093",Celles,"09","100","436.26"
Enedis,"2015",Electricité,"514.95","09095",Cescau,"09","100","896.8800000000001"
Enedis,"2015",Electricité,"308.28","09096",Château-Verdun,"09","100","308.28"
Enedis,"2015",Electricité,"346.46","09097",Clermont,"09","100","346.46"
Enedis,"2015",Electricité,"280.72","09098",Contrazy,"09","100","280.72"
Enedis,"2015",Electricité,"647.71","09100",Couflens,"09","100","647.71"
Enedis,"2015",Electricité,"836.47","09101",Coussa,"09","100","836.47"
Enedis,"2015",Electricité,"562.57","09102",Coutens,"09","100","562.57"
Enedis,"2015",Electricité,"1343.17","09106",Dreuilhe,"09","100","1701.95"
Enedis,"2015",Electricité,"1463.92","09116",Escosse,"09","100","1477.03"
Enedis,"2015",Electricité,"32470.91","09122",Foix,"09","100","70104.21"
Enedis,"2015",Electricité,"813.92","09132",Gaudiès,"09","100","2802.06"
Enedis,"2015",Electricité,"808.87","09145",Les Issards,"09","100","808.87"
Enedis,"2015",Electricité,"868.3","09150",Lagarde,"09","100","887.9599999999999"
Enedis,"2015",Electricité,"719.93","09158",Lasserre,"09","100","719.93"
Enedis,"2015",Electricité,"183.01","09162",Lercoul,"09","100","183.01"
Enedis,"2015",Electricité,"310.42","09166",Leychert,"09","100","310.42"
Enedis,"2015",Electricité,"614.03","09168",Lieurac,"09","100","614.03"
Enedis,"2015",Electricité,"920.04","09173",Loubens,"09","100","920.04"
Enedis,"2015",Electricité,"4526.34","09181",Le Mas-d'Azil,"09","100","5585.13"
Enedis,"2015",Electricité,"697.26","09192",Miglos,"09","100","697.26"
Enedis,"2015",Electricité,"142.82","09197",Montaillou,"09","100","142.82"
Enedis,"2015",Electricité,"2697.13","09199",Montaut,"09","100","3859.4700000000003"
Enedis,"2015",Electricité,"350.06","09200",Montbel,"09","100","423.78"
Enedis,"2015",Electricité,"183.29","09205",Montfa,"09","100","183.29"
Enedis,"2015",Electricité,"4333.37","09207",Montgaillard,"09","100","4757.86"
Enedis,"2015",Electricité,"388.85","09208",Montgauch,"09","100","388.85"
Enedis,"2015",Electricité,"3331.21","09209",Montjoie-en-Couserans,"09","100","3482.83"
Enedis,"2015",Electricité,"714.85","09211",Montségur,"09","100","714.85"
Enedis,"2015",Electricité,"837.84","09217",Niaux,"09","100","6350.43"
Enedis,"2015",Electricité,"665.78","09218",Orgeix,"09","100","679.49"
Enedis,"2015",Electricité,"1407.45","09224",Pailhès,"09","100","1416.93"
Enedis,"2015",Electricité,"45835.45","09225",Pamiers,"09","100","84110.65999999999"
Enedis,"2015",Electricité,"203.25","09226",Pech,"09","100","526.75"
Enedis,"2015",Electricité,"1660.67","09229",Le Peyrat,"09","100","1660.67"
Enedis,"2015",Electricité,"2554.74","09235",Prat-Bonrepaux,"09","100","2969.4999999999995"
Enedis,"2015",Electricité,"198.05","09237",Le Puch,"09","100","198.05"
Enedis,"2015",Electricité,"2555.52","09238",Les Pujols,"09","100","4262.869999999999"
Enedis,"2015",Electricité,"287.66","09243",Régat,"09","100","287.66"
Enedis,"2015",Electricité,"1416.54","09253",Sabarat,"09","100","1463.78"
Enedis,"2015",Electricité,"197.97","09256",Saint-Bauzeil,"09","100","197.97"
Enedis,"2015",Electricité,"1685.66","09258",Saint-Félix-de-Rieutord,"09","100","1710.17"
Enedis,"2015",Electricité,"424.85","09259",Saint-Félix-de-Tournegat,"09","100","424.85"
Enedis,"2015",Electricité,"3887.13","09264",Saint-Jean-de-Verges,"09","100","4455.88"
Enedis,"2015",Electricité,"8555.34","09265",Saint-Jean-du-Falga,"09","100","13374.2"
Enedis,"2015",Electricité,"642.65","09267",Saint-Lary,"09","100","642.65"
Enedis,"2015",Electricité,"1194.17","09269",Saint-Martin-de-Caralp,"09","100","1194.17"
Enedis,"2015",Electricité,"2090.06","09273",Saint-Pierre-de-Rivière,"09","100","2090.06"
Enedis,"2015",Electricité,"150.96","09279",Salsein,"09","100","150.96"
Enedis,"2015",Electricité,"2723.06","09280",Saurat,"09","100","2783.71"
Enedis,"2015",Electricité,"1768.97","09283",Savignac-les-Ormeaux,"09","100","3088.41"
Enedis,"2015",Electricité,"4520.79","09289",Lorp-Sentaraille,"09","100","9181.75"
Enedis,"2015",Electricité,"918.77","09290",Sentein,"09","100","942.11"
Enedis,"2015",Electricité,"397.26","09291",Sentenac-d'Oust,"09","100","397.26"
Enedis,"2015",Electricité,"2579.54","09293",Serres-sur-Arget,"09","100","3031.84"
Enedis,"2015",Electricité,"496.41","09298",Sorgeat,"09","100","564.52"
Enedis,"2015",Electricité,"550.05","09300",Soula,"09","100","550.05"
Enedis,"2015",Electricité,"1135.0","09305",Tabre,"09","100","1329.78"
Enedis,"2015",Electricité,"469.41","09307",Taurignan-Castet,"09","100","469.69"
Enedis,"2015",Electricité,"629.52","09308",Taurignan-Vieux,"09","100","629.52"
Enedis,"2015",Electricité,"118.4","09311",Tignac,"09","100","118.4"
Enedis,"2015",Electricité,"349.63","09316",Troye-d'Ariège,"09","100","349.63"
Enedis,"2015",Electricité,"171.1","09320",Urs,"09","100","171.1"
Enedis,"2015",Electricité,"1172.56","09321",Ussat,"09","100","1406.1999999999998"
Enedis,"2015",Electricité,"645.02","09326",Vèbre,"09","100","645.02"
Enedis,"2015",Electricité,"487.67","09338",Villeneuve-du-Latou,"09","100","487.67"
Enedis,"2015",Electricité,"2764.95","09339",Villeneuve-du-Paréage,"09","100","3242.17"
GRDF,"2016",Gaz,"241.0","09066",Brassac,"09","200","241.0"
GRDF,"2016",Gaz,"7032.0","09167",Lézat-sur-Lèze,"09","200","8714.0"
GRDF,"2016",Gaz,"11116.0","09185",Mazères,"09","200","13478.0"
GRDF,"2016",Gaz,"9262.0","09194",Mirepoix,"09","200","12133.0"
GRDF,"2016",Gaz,"74311.0","09225",Pamiers,"09","200","100370.0"
GRDF,"2016",Gaz,"41769.0","09261",Saint-Girons,"09","200","48161.0"
GRDF,"2016",Gaz,"2450.0","09273",Saint-Pierre-de-Rivière,"09","200","2450.0"
GRDF,"2016",Gaz,"864.0","09275",Saint-Quirc,"09","200","864.0"
GRDF,"2016",Gaz,"15951.0","09282",Saverdun,"09","200","18787.0"
GRDF,"2016",Gaz,"6373.0","09289",Lorp-Sentaraille,"09","200","8810.0"
GRDF,"2016",Gaz,"5570.0","09312",La Tour-du-Crieu,"09","200","5570.0"
GRDF,"2016",Gaz,"903.0","09103",Crampagna,"09","200","903.0"
GRDF,"2016",Gaz,"18310.0","09160",Lavelanet,"09","200","23215.0"
GRDF,"2016",Gaz,"635.0","09174",Loubières,"09","200","635.0"
Enedis,"2017",Electricité,"482.96","09298",Sorgeat,"09","100","561.48"
Enedis,"2017",Electricité,"1355.78","09301",Soulan,"09","100","1355.78"
Enedis,"2017",Electricité,"524.25","09313",Tourtouse,"09","100","524.53"
Enedis,"2017",Electricité,"1159.83","09321",Ussat,"09","100","1343.77"
Enedis,"2017",Electricité,"688.81","09326",Vèbre,"09","100","688.81"
Enedis,"2017",Electricité,"1203.22","09334",Val-de-Sos,"09","100","1312.52"
Enedis,"2017",Electricité,"607.92","09340",Vira,"09","100","607.92"
Enedis,"2018",Electricité,"2034.27226242868","09002",Aigues-Vives,"09","100","2248.710618242478"
Enedis,"2018",Electricité,"522.274594649905","09005",Aleu,"09","100","652.031501479123"
Enedis,"2018",Electricité,"121.779435941693","09011",Antras,"09","100","121.779435941693"
Enedis,"2018",Electricité,"241.410565891981","09013",Arabaux,"09","100","265.52132475815773"
Enedis,"2018",Electricité,"537.193658137969","09014",Argein,"09","100","680.4914185735478"
Enedis,"2018",Electricité,"758.622913765535","09029",Aulus-les-Bains,"09","100","2065.3139318516196"
Enedis,"2018",Electricité,"1189.98103419348","09039",La Bastide-de-Bousignac,"09","100","5135.921023272275"
Enedis,"2018",Electricité,"2695.81995110721","09042",La Bastide-de-Sérou,"09","100","4769.660711062637"
Enedis,"2018",Electricité,"379.545894493013","09044",Baulou,"09","100","437.84428744335673"
Enedis,"2018",Electricité,"401.771372264046","09051",Bénaix,"09","100","428.9565381472924"
Enedis,"2018",Electricité,"1070.35168240486","09054",Betchat,"09","100","1187.9029691164649"
Enedis,"2018",Electricité,"1188.16808637808","09056",Bézac,"09","100","2404.0743799189777"
Enedis,"2018",Electricité,"264.409503611475","09063",Le Bosc,"09","100","366.500609343644"
Enedis,"2018",Electricité,"119.922181513777","09069",Buzan,"09","100","119.922181513777"
Enedis,"2018",Electricité,"445.359742406443","09073",Camarade,"09","100","601.1373064478591"
Enedis,"2018",Electricité,"290.2186588876","09078",Carcanières,"09","100","478.399431211998"
Enedis,"2018",Electricité,"451.098425995613","09080",Carla-de-Roquefort,"09","100","501.332562836619"
Enedis,"2018",Electricité,"820.581675165028","09081",Le Carlaret,"09","100","1078.639744605504"
Enedis,"2018",Electricité,"58.6532738590672","09083",Castéras,"09","100","58.6532738590672"
Enedis,"2018",Electricité,"1588.12231445817","09085",Castillon-en-Couserans,"09","100","2458.9762109695425"
Enedis,"2018",Electricité,"106.363141246477","09089",Cazals-des-Baylès,"09","100","700.2339626325025"
Enedis,"2018",Electricité,"444.476327179466","09153",Lapenne,"09","100","510.0170316601659"
Enedis,"2018",Electricité,"6636.30842572425","09157",Laroque-d'Olmes,"09","100","20743.792535765493"
Enedis,"2018",Electricité,"553.864258145435","09168",Lieurac,"09","100","553.864258145435"
Enedis,"2018",Electricité,"109.372058606646","09172",Loubaut,"09","100","109.372058606646"
Enedis,"2018",Electricité,"379.173419508305","09180",Manses,"09","100","741.6552008434776"
Enedis,"2018",Electricité,"3181.49298029565","09181",Le Mas-d'Azil,"09","100","5685.373670334095"
Enedis,"2018",Electricité,"1089.38891594656","09188",Mercus-Garrabet,"09","100","1221.4982884847932"
Enedis,"2018",Electricité,"310.392732342198","09193",Mijanès,"09","100","708.7993474969207"
Enedis,"2018",Electricité,"680.827988178351","09202",Montégut-Plantaurel,"09","100","1433.5970260107183"
Enedis,"2018",Electricité,"3000.47610917923","09209",Montjoie-en-Couserans,"09","100","3587.6175773870436"
Enedis,"2018",Electricité,"138.579754362491","09222",Orus,"09","100","138.579754362491"
Enedis,"2018",Electricité,"158.469389023977","09226",Pech,"09","100","574.0044555341407"
Enedis,"2018",Electricité,"1569.78730094093","09229",Le Peyrat,"09","100","1807.8937451660247"
Enedis,"2018",Electricité,"135.736350382179","09233",Pradettes,"09","100","135.736350382179"
Enedis,"2018",Electricité,"360.129256161334","09234",Pradières,"09","100","377.70431941822034"
Enedis,"2018",Electricité,"2444.06531437073","09238",Les Pujols,"09","100","4076.015680401813"
Enedis,"2018",Electricité,"650.460009132847","09239",Quérigut,"09","100","1016.5559625239216"
Enedis,"2018",Electricité,"1351.93448954558","09241",Rabat-les-Trois-Seigneurs,"09","100","1470.4082548300532"
Enedis,"2018",Electricité,"660.732665775145","09247",Rivèrenert,"09","100","972.9188651448471"
Enedis,"2018",Electricité,"525.699826678644","09249",Roquefixade,"09","100","643.890598939312"
Enedis,"2018",Electricité,"360.056085850169","09252",Rouze,"09","100","562.4509667211623"
Enedis,"2018",Electricité,"155.374267416964","09255",Saint-Amans,"09","100","155.374267416964"
Enedis,"2018",Electricité,"132.535006288796","09256",Saint-Bauzeil,"09","100","210.4344355073465"
Enedis,"2018",Electricité,"1525.30021361118","09258",Saint-Félix-de-Rieutord,"09","100","1691.823940487725"
Enedis,"2018",Electricité,"14322.2693788899","09261",Saint-Girons,"09","100","28021.578618379182"
Enedis,"2018",Electricité,"991.846031448737","09262",Saint-Jean-d'Aigues-Vives,"09","100","1195.940680379565"
Enedis,"2018",Electricité,"147.728712720273","09266",Saint-Julien-de-Gras-Capou,"09","100","218.2343337815357"
Enedis,"2018",Electricité,"1028.79976998802","09269",Saint-Martin-de-Caralp,"09","100","1136.711744787715"
Enedis,"2018",Electricité,"659.704302431005","09270",Saint-Martin-d'Oydes,"09","100","863.3431392852218"
Enedis,"2018",Electricité,"256.512736184534","09271",Saint-Michel,"09","100","256.512736184534"
Enedis,"2018",Electricité,"3397.8957589075","09272",Saint-Paul-de-Jarrat,"09","100","17395.893420575867"
Enedis,"2018",Electricité,"1931.06608107628","09273",Saint-Pierre-de-Rivière,"09","100","2213.5556094000754"
Enedis,"2018",Electricité,"1004.40877880699","09274",Saint-Quentin-la-Tour,"09","100","1179.7036466157738"
Enedis,"2018",Electricité,"97.5173010198461","09279",Salsein,"09","100","139.5408469982876"
Enedis,"2018",Electricité,"2526.56475238891","09280",Saurat,"09","100","2831.7168405822877"
Enedis,"2018",Electricité,"1253.87772101196","09283",Savignac-les-Ormeaux,"09","100","3200.1582497220184"
Enedis,"2018",Electricité,"525.592295611119","09284",Ségura,"09","100","576.4052424591299"
Enedis,"2018",Electricité,"733.063503889215","09290",Sentein,"09","100","879.799656363876"
Enedis,"2018",Electricité,"397.036618929394","09291",Sentenac-d'Oust,"09","100","467.50183481074083"
Enedis,"2018",Electricité,"235.731010754215","09294",Sieuras,"09","100","379.2303344446577"
Enedis,"2018",Electricité,"664.612064491465","09296",Aulos-Sinsat,"09","100","834.4402075365191"
Enedis,"2018",Electricité,"1200.98010121277","09303",Surba,"09","100","1464.663267898363"
Enedis,"2018",Electricité,"596.516489978898","09308",Taurignan-Vieux,"09","100","632.1915023920207"
Enedis,"2018",Electricité,"80.7648231985764","09311",Tignac,"09","100","131.3921064424554"
Enedis,"2018",Electricité,"802.336190926913","09314",Tourtrol,"09","100","1013.5065457390352"
Enedis,"2018",Electricité,"321.263323764516","09315",Trémoulet,"09","100","378.3200975663253"
Enedis,"2018",Electricité,"1062.54686958741","09321",Ussat,"09","100","1319.9146532733469"
Enedis,"2018",Electricité,"302.450496581494","09323",Vals,"09","100","324.8264965815192"
Enedis,"2018",Electricité,"521.831040237742","09327",Ventenac,"09","100","679.4283643561364"
Enedis,"2018",Electricité,"2032.31422669576","09331",Le Vernet,"09","100","3568.782053277203"
Enedis,"2018",Electricité,"517.182581336081","09340",Vira,"09","100","578.0166070317398"
TIGF,"2017",Gaz,"0.0","09282",Saverdun,"09","200","7799.38"
Enedis,"2017",Electricité,"165.36","09001",Aigues-Juntes,"09","100","165.36"
Enedis,"2017",Electricité,"2155.87","09002",Aigues-Vives,"09","100","2202.15"
Enedis,"2017",Electricité,"1430.12","09003",L'Aiguillon,"09","100","1430.12"
Enedis,"2017",Electricité,"203.12","09007",Allières,"09","100","203.12"
Enedis,"2017",Electricité,"612.4","09009",Alzen,"09","100","716.79"
Enedis,"2017",Electricité,"862.64","09016",Arnave,"09","100","862.64"
Enedis,"2017",Electricité,"297.82","09018",Arrout,"09","100","297.82"
Enedis,"2017",Electricité,"483.76","09021",Artix,"09","100","492.81"
Enedis,"2017",Electricité,"870.48","09022",Arvigna,"09","100","963.6800000000001"
Enedis,"2017",Electricité,"221.53","09025",Aucazein,"09","100","221.53"
Enedis,"2017",Electricité,"1267.51","09029",Aulus-les-Bains,"09","100","1985.47"
Enedis,"2017",Electricité,"13219.18","09032",Ax-les-Thermes,"09","100","25333.63"
Enedis,"2017",Electricité,"140.15","09033",Bagert,"09","100","140.15"
Enedis,"2017",Electricité,"78.38","09034",Balacet,"09","100","78.38"
Enedis,"2017",Electricité,"662.39","09041",La Bastide-du-Salat,"09","100","672.27"
Enedis,"2017",Electricité,"3828.36","09042",La Bastide-de-Sérou,"09","100","4896.62"
Enedis,"2017",Electricité,"2723.31","09043",La Bastide-sur-l'Hers,"09","100","2889.5299999999997"
Enedis,"2017",Electricité,"467.69","09044",Baulou,"09","100","467.69"
Enedis,"2017",Electricité,"585.49","09045",Bédeilhac-et-Aynat,"09","100","585.49"
Enedis,"2017",Electricité,"4406.82","09047",Bélesta,"09","100","5479.099999999999"
Enedis,"2017",Electricité,"1359.15","09050",Benagues,"09","100","1967.4900000000002"
Enedis,"2017",Electricité,"591.39","09052",Besset,"09","100","633.41"
Enedis,"2017",Electricité,"100.38","09053",Bestiac,"09","100","100.38"
Enedis,"2017",Electricité,"849.74","09058",Bompas,"09","100","849.74"
Enedis,"2017",Electricité,"2951.09","09060",Bonnac,"09","100","3009.9900000000002"
Enedis,"2017",Electricité,"209.73","09064",Bouan,"09","100","209.73"
Enedis,"2017",Electricité,"1030.34","09065",Boussenac,"09","100","1030.34"
Enedis,"2017",Electricité,"138.35","09069",Buzan,"09","100","138.35"
Enedis,"2017",Electricité,"748.09","09074",Camon,"09","100","890.1400000000001"
Enedis,"2017",Electricité,"963.21","09075",Campagne-sur-Arize,"09","100","1031.71"
Enedis,"2017",Electricité,"572.22","09080",Carla-de-Roquefort,"09","100","572.22"
Enedis,"2017",Electricité,"1799.21","09082",Castelnau-Durban,"09","100","1830.57"
Enedis,"2017",Electricité,"213.75","09089",Cazals-des-Baylès,"09","100","924.17"
Enedis,"2017",Electricité,"135.33","09090",Cazaux,"09","100","135.33"
Enedis,"2017",Electricité,"343.79","09097",Clermont,"09","100","343.79"
Enedis,"2017",Electricité,"270.72","09098",Contrazy,"09","100","270.72"
Enedis,"2017",Electricité,"1483.55","09099",Cos,"09","100","1483.55"
Enedis,"2017",Electricité,"610.31","09100",Couflens,"09","100","610.31"
Enedis,"2017",Electricité,"332.59","09110",Encourtiech,"09","100","441.47999999999996"
Enedis,"2017",Electricité,"1800.26","09113",Ercé,"09","100","2102.44"
Enedis,"2017",Electricité,"363.04","09114",Erp,"09","100","363.04"
Enedis,"2017",Electricité,"434.31","09118",Esplas-de-Sérou,"09","100","464.45"
Enedis,"2017",Electricité,"2264.08","09121",Ferrières-sur-Ariège,"09","100","3027.3999999999996"
Enedis,"2017",Electricité,"3889.81","09124",Le Fossat,"09","100","12159.91"
Enedis,"2017",Electricité,"1622.88","09125",Fougax-et-Barrineuf,"09","100","1927.1000000000001"
Enedis,"2017",Electricité,"1027.89","09128",Gajan,"09","100","1094.6000000000001"
Enedis,"2017",Electricité,"2367.86","09130",Ganac,"09","100","2378.4900000000002"
Enedis,"2017",Electricité,"727.42","09131",Garanou,"09","100","789.9499999999999"
Enedis,"2017",Electricité,"370.91","09142",Ilhat,"09","100","370.91"
Enedis,"2017",Electricité,"201.58","09143",Illier-et-Laramade,"09","100","201.58"
Enedis,"2017",Electricité,"95.99","09152",Lapège,"09","100","95.99"
Enedis,"2017",Electricité,"136.88","09154",Larbont,"09","100","136.88"
